arm,athlete_band,fixture_id,max_day_minutes,mean_day_minutes,n_active_days,n_hard_days,n_long_runs,n_quality_days,n_rest_days,plan_days,plan_id,plan_path,race_phase,readiness,recovery_capability,score,session_signature,source_family,source_leaks,source_model,structural_score,structural_score_version,style,style_n_citations,style_n_claim_attributions,style_n_data_notes,style_purpose_chars,style_title_chars,style_workout_chars,total_minutes,violations
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","85.0","51.714285714285715","6.0","1.0","1.0","1.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s011.json","base","high","high","100.0","aerobic:43:0:0|aerobic:49:0:0|long:85:0:0|hills:41:0:1|easy:75:0:0|rest:0:1:0|aerobic:69:0:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","16.0","1.0","2.0","328.0","69.0","312.0","362.0","[]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","91.0","34.857142857142854","5.0","0.0","1.0","0.0","2.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s012","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s012.json","base","high","high","100.0","easy:37:0:0|cross:48:0:0|easy:47:0:0|rest:0:1:0|rest:0:1:0|long:91:0:0|easy:21:0:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","7.0","6.0","3.0","322.0","62.0","275.0","244.0","[]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","91.0","45.857142857142854","6.0","2.0","1.0","2.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s013.json","base","high","high","92.0","aerobic:74:0:0|easy:27:0:0|intervals:51:0:1|long:91:0:0|intervals:55:0:1|cross:23:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","4.0","310.0","83.0","312.0","321.0","[""too_many_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","107.0","57.142857142857146","6.0","1.0","2.0","1.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s014.json","base","high","high","97.0","rest:0:1:0|easy:57:0:0|easy:37:0:0|long:91:0:0|aerobic:52:0:0|long:107:0:0|tempo:56:0:1","programmatic","[]","None","97.0","structural_score_v1.0.0","trailrunning","6.0","6.0","3.0","349.0","64.0","301.0","400.0","[""multiple_long_runs""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","73.0","30.285714285714285","4.0","0.0","1.0","0.0","3.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s015","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s015.json","base","high","high","93.857","easy:42:0:0|rest:0:1:0|easy:33:0:0|rest:0:1:0|easy:64:0:0|rest:0:1:0|long:73:0:0","programmatic","[]","None","93.857","structural_score_v1.0.0","trailrunning","6.0","8.0","3.0","320.0","56.0","267.0","212.0","[""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","95.0","48.57142857142857","6.0","2.0","2.0","2.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s016","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s016.json","base","high","high","89.0","easy:43:0:0|tempo:46:0:1|long:95:0:0|aerobic:56:0:0|hills:44:0:1|long:56:0:0|rest:0:1:0","programmatic","[]","None","89.0","structural_score_v1.0.0","trailrunning","19.0","7.0","3.0","346.0","68.0","308.0","340.0","[""multiple_long_runs"", ""too_many_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","62.0","39.0","6.0","2.0","1.0","2.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s017","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s017.json","base","high","high","87.0","hills:56:0:1|hills:47:0:1|easy:57:0:0|easy:20:0:0|long:62:0:0|easy:31:0:0|rest:0:1:0","programmatic","[]","None","87.0","structural_score_v1.0.0","trailrunning","6.0","8.0","3.0","340.0","64.0","299.0","273.0","[""hard_days_too_close"", ""too_many_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","73.0","36.857142857142854","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s018","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s018.json","base","high","high","100.0","cross:48:0:0|easy:37:0:0|easy:20:0:0|strength:34:0:0|long:73:0:0|easy:46:0:0|rest:0:1:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","16.0","3.0","3.0","336.0","70.0","279.0","258.0","[]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_base","100.0","50.285714285714285","6.0","2.0","2.0","2.0","1.0","7","ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s019","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__prog__exp_t000__s019.json","base","high","high","89.0","tempo:43:0:1|easy:41:0:0|rest:0:1:0|easy:31:0:0|long:93:0:0|tempo:44:0:1|long:100:0:0","programmatic","[]","None","89.0","structural_score_v1.0.0","trailrunning","22.0","14.0","3.0","367.0","66.0","300.0","352.0","[""multiple_long_runs"", ""too_many_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_base","116.0","53.0","5.0","1.0","0.0","1.0","2.0","7","ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s000.json","base","high","high","92.0","rest:0:1:0|easy:54:0:0|easy:64:0:0|rest:0:1:0|easy:65:0:0|easy:116:0:0|tempo:72:0:1","qwen","[]","Qwen/Qwen2.5-7B-Instruct","92.0","structural_score_v1.0.0","trailrunning","7.0","8.0","3.0","362.0","57.0","370.0","371.0","[""missing_long_run""]"
"llm","A2","ab_A2__r_high__rc_high__ph_base","116.0","53.0","5.0","0.0","1.0","0.0","2.0","7","ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001.json","base","high","high","100.0","rest:0:1:0|easy:54:0:0|easy:64:0:0|rest:0:1:0|easy:65:0:0|easy:116:0:0|long:72:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","100.0","structural_score_v1.0.0","trailrunning","4.0","8.0","7.0","357.0","56.0","337.0","371.0","[]"
"llm","A2","ab_A2__r_high__rc_high__ph_base","116.0","53.0","5.0","1.0","0.0","1.0","2.0","7","ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s002.json","base","high","high","92.0","rest:0:1:0|easy:54:0:0|easy:64:0:0|rest:0:1:0|easy:65:0:0|easy:116:0:0|tempo:72:0:1","qwen","[]","Qwen/Qwen2.5-7B-Instruct","92.0","structural_score_v1.0.0","trailrunning","7.0","8.0","3.0","362.0","57.0","330.0","371.0","[""missing_long_run""]"
"llm","A2","ab_A2__r_high__rc_high__ph_base","60.0","32.142857142857146","5.0","2.0","1.0","2.0","2.0","7","ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s006.json","base","high","high","92.0","rest:0:1:0|long:60:0:0|tempo:45:0:1|easy:30:0:0|hills:45:0:1|cross:45:0:0|rest:0:1:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","92.0","structural_score_v1.0.0","trailrunning","14.0","7.0","3.0","342.0","67.0","448.0","225.0","[""too_many_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_base","116.0","53.0","5.0","0.0","1.0","0.0","2.0","7","ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s010.json","base","high","high","100.0","rest:0:1:0|easy:54:0:0|easy:64:0:0|rest:0:1:0|easy:65:0:0|easy:116:0:0|long:72:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","100.0","structural_score_v1.0.0","trailrunning","7.0","14.0","3.0","357.0","56.0","289.0","371.0","[]"
"llm","A2","ab_A2__r_high__rc_high__ph_base","60.0","25.714285714285715","4.0","3.0","1.0","3.0","3.0","7","ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s011.json","base","high","high","64.286","rest:0:1:0|long:60:0:0|intervals:30:0:1|rest:0:1:0|tempo:45:0:1|hills:45:0:1|rest:0:1:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","64.286","structural_score_v1.0.0","trailrunning","17.0","14.0","5.0","294.0","69.0","296.0","180.0","[""hard_days_too_close"", ""too_many_hard_days"", ""too_many_quality_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"llm","A2","ab_A2__r_high__rc_high__ph_peak","110.0","53.57142857142857","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s248","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s248.json","peak","high","high","92.0","easy:30:0:0|cross:60:0:0|easy:55:0:0|strength:60:0:0|rest:0:1:0|easy:60:0:0|long:110:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","9.0","15.0","3.0","421.0","70.0","247.0","375.0","[""too_few_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_peak","110.0","53.57142857142857","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s249","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s249.json","peak","high","high","92.0","easy:55:0:0|strength:45:0:0|easy:60:0:0|long:110:0:0|rest:0:1:0|easy:60:0:0|easy:45:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","13.0","13.0","3.0","1753.0","64.0","144.0","375.0","[""too_few_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_peak","110.0","53.57142857142857","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s250","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s250.json","peak","high","high","92.0","easy:30:0:0|easy:55:0:0|easy:60:0:0|easy:60:0:0|rest:0:1:0|easy:60:0:0|long:110:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","17.0","8.0","3.0","579.0","56.0","119.0","375.0","[""too_few_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_peak","110.0","53.57142857142857","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s251","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s251.json","peak","high","high","92.0","easy:55:0:0|strength:45:0:0|easy:60:0:0|long:110:0:0|rest:0:1:0|easy:60:0:0|easy:45:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","18.0","14.0","3.0","456.0","64.0","218.0","375.0","[""too_few_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_peak","110.0","53.57142857142857","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s252","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s252.json","peak","high","high","92.0","easy:40:0:0|strength:45:0:0|easy:60:0:0|easy:60:0:0|rest:0:1:0|easy:60:0:0|long:110:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","15.0","14.0","6.0","1027.0","64.0","272.0","375.0","[""too_few_hard_days""]"
"llm","A2","ab_A2__r_high__rc_high__ph_peak","110.0","53.57142857142857","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s253","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s253.json","peak","high","high","92.0","easy:30:0:0|cross:60:0:0|easy:55:0:0|easy:60:0:0|rest:0:1:0|easy:60:0:0|long:110:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","7.0","2.0","3.0","451.0","62.0","115.0","375.0","[""too_few_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","80.0","48.714285714285715","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s000.json","peak","high","high","92.0","strength:47:0:0|long:80:0:0|aerobic:66:0:0|easy:50:0:0|rest:0:1:0|cross:36:0:0|easy:62:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","331.0","73.0","286.0","341.0","[""too_few_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","57.0","30.857142857142858","6.0","2.0","0.0","2.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s001.json","peak","high","high","77.0","rest:0:1:0|easy:22:0:0|tempo:47:0:1|hills:57:0:1|easy:34:0:0|easy:20:0:0|easy:36:0:0","programmatic","[]","None","77.0","structural_score_v1.0.0","trailrunning","7.0","9.0","3.0","361.0","65.0","293.0","216.0","[""hard_days_too_close"", ""missing_long_run"", ""too_many_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","60.0","30.285714285714285","5.0","1.0","0.0","1.0","2.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s002.json","peak","high","high","89.429","aerobic:35:0:0|cross:60:0:0|rest:0:1:0|rest:0:1:0|cross:29:0:0|easy:41:0:0|tempo:47:0:1","programmatic","[]","None","89.429","structural_score_v1.0.0","trailrunning","9.0","6.0","3.0","324.0","76.0","284.0","212.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","101.0","45.142857142857146","5.0","0.0","2.0","0.0","2.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s003.json","peak","high","high","89.0","strength:21:0:0|easy:48:0:0|aerobic:76:0:0|long:70:0:0|long:101:0:0|rest:0:1:0|rest:0:1:0","programmatic","[]","None","89.0","structural_score_v1.0.0","trailrunning","7.0","2.0","3.0","324.0","67.0","283.0","316.0","[""multiple_long_runs"", ""too_few_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","58.0","25.285714285714285","4.0","0.0","0.0","0.0","3.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s004.json","peak","high","high","71.429","easy:48:0:0|rest:0:1:0|easy:51:0:0|rest:0:1:0|rest:0:1:0|cross:58:0:0|strength:20:0:0","programmatic","[]","None","71.429","structural_score_v1.0.0","trailrunning","7.0","6.0","3.0","315.0","70.0","259.0","177.0","[""missing_long_run"", ""too_few_hard_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","57.0","36.714285714285715","6.0","1.0","0.0","1.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s005.json","peak","high","high","92.0","easy:26:0:0|easy:40:0:0|easy:39:0:0|strength:57:0:0|tempo:43:0:1|aerobic:52:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","7.0","7.0","3.0","360.0","72.0","288.0","257.0","[""missing_long_run""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","87.0","40.714285714285715","6.0","0.0","1.0","0.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s006.json","peak","high","high","92.0","aerobic:31:0:0|easy:40:0:0|aerobic:65:0:0|strength:28:0:0|rest:0:1:0|long:87:0:0|easy:34:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","337.0","70.0","293.0","285.0","[""too_few_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","49.0","19.571428571428573","4.0","2.0","0.0","2.0","3.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s007","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s007.json","peak","high","high","65.714","easy:20:0:0|rest:0:1:0|tempo:49:0:1|rest:0:1:0|cross:31:0:0|tempo:37:0:1|rest:0:1:0","programmatic","[]","None","65.714","structural_score_v1.0.0","trailrunning","9.0","10.0","3.0","340.0","72.0","275.0","137.0","[""missing_long_run"", ""too_many_hard_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","76.0","35.857142857142854","5.0","1.0","1.0","1.0","2.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s008.json","peak","high","high","100.0","tempo:48:0:1|aerobic:48:0:0|rest:0:1:0|long:76:0:0|rest:0:1:0|aerobic:37:0:0|cross:42:0:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","7.0","10.0","5.0","325.0","73.0","295.0","251.0","[]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","59.0","33.714285714285715","5.0","2.0","0.0","2.0","2.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s009","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s009.json","peak","high","high","84.0","hills:59:0:1|aerobic:44:0:0|rest:0:1:0|easy:53:0:0|rest:0:1:0|hills:45:0:1|easy:35:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","327.0","67.0","294.0","236.0","[""missing_long_run"", ""too_many_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","86.0","41.857142857142854","6.0","1.0","2.0","1.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s010.json","peak","high","high","97.0","tempo:38:0:1|easy:36:0:0|long:63:0:0|long:86:0:0|easy:50:0:0|cross:20:0:0|rest:0:1:0","programmatic","[]","None","97.0","structural_score_v1.0.0","trailrunning","6.0","7.0","3.0","343.0","67.0","293.0","293.0","[""multiple_long_runs""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","75.0","49.142857142857146","6.0","1.0","1.0","1.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s011.json","peak","high","high","100.0","aerobic:43:0:0|aerobic:49:0:0|long:71:0:0|hills:37:0:1|easy:75:0:0|rest:0:1:0|aerobic:69:0:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","9.0","6.0","5.0","328.0","69.0","312.0","344.0","[]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","76.0","32.714285714285715","5.0","0.0","1.0","0.0","2.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s012","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s012.json","peak","high","high","91.857","easy:37:0:0|cross:48:0:0|easy:47:0:0|rest:0:1:0|rest:0:1:0|long:76:0:0|easy:21:0:0","programmatic","[]","None","91.857","structural_score_v1.0.0","trailrunning","8.0","5.0","3.0","322.0","62.0","275.0","229.0","[""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","74.0","36.142857142857146","6.0","2.0","0.0","2.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s013.json","peak","high","high","84.0","aerobic:74:0:0|easy:27:0:0|intervals:47:0:1|strength:31:0:0|intervals:51:0:1|cross:23:0:0|rest:0:1:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","9.0","6.0","3.0","316.0","91.0","304.0","253.0","[""missing_long_run"", ""too_many_hard_days""]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","90.0","45.42857142857143","6.0","1.0","1.0","1.0","1.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s014.json","peak","high","high","100.0","rest:0:1:0|easy:57:0:0|easy:37:0:0|strength:31:0:0|aerobic:52:0:0|long:90:0:0|tempo:51:0:1","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","355.0","72.0","292.0","318.0","[]"
"programmatic","A2","ab_A2__r_high__rc_high__ph_peak","64.0","22.714285714285715","4.0","0.0","0.0","0.0","3.0","7","ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s015","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A2__r_high__rc_high__ph_peak__prog__exp_t000__s015.json","peak","high","high","68.857","easy:42:0:0|rest:0:1:0|easy:33:0:0|rest:0:1:0|easy:64:0:0|rest:0:1:0|strength:20:0:0","programmatic","[]","None","68.857","structural_score_v1.0.0","trailrunning","8.0","6.0","3.0","326.0","64.0","259.0","159.0","[""missing_long_run"", ""too_few_hard_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
